Media_ID,Title,Region,Genre,Has_Updates,Status,Updates_Count,XML_Updates,Direct_Updates,Total_Size_MB,Update_Version,Update_URL,Update_SHA1,Update_Size_MB,Update_Filename,Update_Type
PCSC00054,Freedom Wars,JP,Role-Playing » Action RPG,True,success,6,0,0,397.5267639160156,01.11,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00054/PCSC00054_T12/631938b9fee4db9c/JP9000-PCSC00054_00-FWGAME0000000000-A0111-V0100-a5170e30a814584d34707533c6f33225a132be34-SP-PE.pkg,58BD51E4C126A0609586EA0C933327AAFB00E956,14.5531005859375,JP9000-PCSC00054_00-FWGAME0000000000-A0111-V0100-a5170e30a814584d34707533c6f33225a132be34-SP-PE.pkg,XML Direct Link
PCSC00054,Freedom Wars,JP,Role-Playing » Action RPG,True,success,6,0,0,397.5267639160156,01.20,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00054/PCSC00054_T12/631938b9fee4db9c/JP9000-PCSC00054_00-FWGAME0000000000-A0120-V0100-1ec0fb68a0781bc7d1e36aa3c807c6f93b85a1db-SP-PE.pkg,44755DBBAC471E9E660138D2D96A4E180D72E2ED,118.81373596191406,JP9000-PCSC00054_00-FWGAME0000000000-A0120-V0100-1ec0fb68a0781bc7d1e36aa3c807c6f93b85a1db-SP-PE.pkg,XML Direct Link
PCSC00054,Freedom Wars,JP,Role-Playing » Action RPG,True,success,6,0,0,397.5267639160156,01.21,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00054/PCSC00054_T12/631938b9fee4db9c/JP9000-PCSC00054_00-FWGAME0000000000-A0121-V0100-5dd758db1daa85544667e4f6415fec0d51c7c55b-SP-PE.pkg,D17DDB8C735FC07AB092E3A9AB9AF7F16747CC3B,13.920623779296875,JP9000-PCSC00054_00-FWGAME0000000000-A0121-V0100-5dd758db1daa85544667e4f6415fec0d51c7c55b-SP-PE.pkg,XML Direct Link
PCSC00054,Freedom Wars,JP,Role-Playing » Action RPG,True,success,6,0,0,397.5267639160156,01.22,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00054/PCSC00054_T12/631938b9fee4db9c/JP9000-PCSC00054_00-FWGAME0000000000-A0122-V0100-ac957a72adb5091550bf583f3f227442e744e4df-SP-PE.pkg,C128E2C806BB0FE1F064638955E9D75565CDEEAE,13.921661376953125,JP9000-PCSC00054_00-FWGAME0000000000-A0122-V0100-ac957a72adb5091550bf583f3f227442e744e4df-SP-PE.pkg,XML Direct Link
PCSC00054,Freedom Wars,JP,Role-Playing » Action RPG,True,success,6,0,0,397.5267639160156,01.23,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00054/PCSC00054_T12/631938b9fee4db9c/JP9000-PCSC00054_00-FWGAME0000000000-A0123-V0100-7d6eee6e368255c0dc749c7e783cccd4996ebae6-SP-PE.pkg,3C8BF36D01FDC327A9DCBF765B705FF706CFA000,13.92138671875,JP9000-PCSC00054_00-FWGAME0000000000-A0123-V0100-7d6eee6e368255c0dc749c7e783cccd4996ebae6-SP-PE.pkg,XML Direct Link
PCSC00083,Entwined,JP,Action » General,True,success,1,0,0,17.9681396484375,01.01,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00083/PCSC00083_T0/5b5814c3c4452004/JP9000-PCSC00083_00-ETWVITA000000000-A0101-V0100-18acbb7517efd04c1f2f5a8f319756f62672ade1-PE.pkg,03006FBFCD134AC7256A3AE86F698179442C3EC8,17.9681396484375,JP9000-PCSC00083_00-ETWVITA000000000-A0101-V0100-18acbb7517efd04c1f2f5a8f319756f62672ade1-PE.pkg,XML Direct Link
PCSG00339,"Girls und Panzer: Senshado, Kiwamemasu!",JP,Action » General,False,no_updates,0,0,0,0.0,,,,,,
PCSG00356,Root Double: Before Crime * After Days - Xtend Edition,JP,Adventure » General,False,no_updates,0,0,0,0.0,,,,,,
PCSG00352,Robotics;Notes Elite,JP,Adventure » General,True,success,1,0,0,12.971328735351562,01.01,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00352/PCSG00352_T1/09b1abf7c2e829d7/JP0745-PCSG00352_00-VITAROBOELITE000-A0101-V0101-07dbe8614aacee10affe59a1c3a6a41bc5cb2e7b-PE.pkg,56A136A51BBFC46B577C85BF8F56A8176E8838AF,12.971328735351562,JP0745-PCSG00352_00-VITAROBOELITE000-A0101-V0101-07dbe8614aacee10affe59a1c3a6a41bc5cb2e7b-PE.pkg,XML Direct Link
PCSA00133,Ratchet & Clank Collection,US,Miscellaneous » Compilation,False,no_updates,0,0,0,0.0,,,,,,
PCSB00557,One Piece: Unlimited World Red,EU,Action » General,False,no_updates,0,0,0,0.0,,,,,,
PCSE00449,Rogue Legacy,US,Action » Platformer » 2D,True,success,3,0,0,18.599655151367188,01.01,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE00449/PCSE00449_T2/2a99e91b96194437/UP4488-PCSE00449_00-CDGROGUELEGACY01-A0101-V0100-b2b8703bdc07f35a36445252a5e6a3794f75432b-PE.pkg,A973281342CA6CF2A68995CBB1F4F48B947106EC,7.743408203125,UP4488-PCSE00449_00-CDGROGUELEGACY01-A0101-V0100-b2b8703bdc07f35a36445252a5e6a3794f75432b-PE.pkg,XML Direct Link
PCSE00449,Rogue Legacy,US,Action » Platformer » 2D,True,success,3,0,0,18.599655151367188,01.02,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE00449/PCSE00449_T2/2a99e91b96194437/UP4488-PCSE00449_00-CDGROGUELEGACY01-A0102-V0100-552a764d150f4f27af4f7ccad199083283eef46b-SP-PE.pkg,4C478E2062E4A8FF6BA1818D09F4874EDA9B15E8,5.957733154296875,UP4488-PCSE00449_00-CDGROGUELEGACY01-A0102-V0100-552a764d150f4f27af4f7ccad199083283eef46b-SP-PE.pkg,XML Direct Link
PCSE00449,Rogue Legacy,US,Action » Platformer » 2D,True,success,3,0,0,18.599655151367188,01.03,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE00449/PCSE00449_T2/2a99e91b96194437/UP4488-PCSE00449_00-CDGROGUELEGACY01-A0103-V0100-8ff7eba246ea3fdd13e6857fa4dc524c1f612adb-SP-PE.pkg,DC77C1AE0D2B29242A81EF8EEE69BA1766A9AD8A,4.8985137939453125,UP4488-PCSE00449_00-CDGROGUELEGACY01-A0103-V0100-8ff7eba246ea3fdd13e6857fa4dc524c1f612adb-SP-PE.pkg,XML Direct Link
PCSE00346,XBLAZE Code: Embryo,US,Adventure » General,True,success,1,0,0,1.0735321044921875,01.01,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE00346/PCSE00346_T0/c226fab3a78d2d5e/UP1024-PCSE00346_00-XBLAZEUSA0000000-A0101-V0100-fd4c2813d55ad0dba30f4f12095d91903980a4c6-PE.pkg,D0938F82EF291C9E04B3368B35307F0EB919B5B3,1.0735321044921875,UP1024-PCSE00346_00-XBLAZEUSA0000000-A0101-V0100-fd4c2813d55ad0dba30f4f12095d91903980a4c6-PE.pkg,XML Direct Link
PCSE00331,Treasures of Montezuma: Arena,US,Miscellaneous » Puzzle,True,success,1,0,0,12.787460327148438,01.10,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE00331/PCSE00331_T0/b3f40153ca08963c/UP4173-PCSE00331_00-MONTEZUMAARENA00-A0110-V0100-0bbe1b77e82402b038509351cf722befa40b003d-PE.pkg,52547C3AAB795F5D53A9876DA2019575B757E043,12.787460327148438,UP4173-PCSE00331_00-MONTEZUMAARENA00-A0110-V0100-0bbe1b77e82402b038509351cf722befa40b003d-PE.pkg,XML Direct Link
PCSB00598,Child of Light,EU,Role-Playing » General,False,no_updates,0,0,0,0.0,,,,,,
PCSE00411,WRC 4: FIA World Rally Championship,US,Driving » Racing,False,no_updates,0,0,0,0.0,,,,,,
PCSF00482,The Ratchet & Clank Trilogy,EU,Miscellaneous » Compilation,False,no_updates,0,0,0,0.0,,,,,,
PCSB00583,Phantom Breaker: Battle Grounds,EU,Action » Beat-'Em-Up,True,success,1,0,0,98.70045471191406,01.03,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00583/PCSB00583_T3/0e2f9a61d693271b/EP0745-PCSB00583_00-PBBG0APPLICATION-A0103-V0100-e23ef5c9f3632f7b7c8f35339a448734db4ae2be-PE.pkg,189C472C3090345C227AA5EA3E1CDB495A9C2295,98.70045471191406,EP0745-PCSB00583_00-PBBG0APPLICATION-A0103-V0100-e23ef5c9f3632f7b7c8f35339a448734db4ae2be-PE.pkg,XML Direct Link
PCSH00071,One Piece: Unlimited World Red,Unknown,Action » General,False,no_updates,0,0,0,0.0,,,,,,
PCSB00571,Rogue Legacy,EU,Action » Platformer » 2D,True,success,3,0,0,18.599655151367188,01.01,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00571/PCSB00571_T2/61ed1e35eeb3f40a/EP4488-PCSB00571_00-CDGROGUELEGACY01-A0101-V0100-0c81bf602404eadca0925892550d56fa7bf03854-PE.pkg,874C5EDDF8D7992C0D7DFF7508E9D385B2393F8D,7.743408203125,EP4488-PCSB00571_00-CDGROGUELEGACY01-A0101-V0100-0c81bf602404eadca0925892550d56fa7bf03854-PE.pkg,XML Direct Link
PCSB00571,Rogue Legacy,EU,Action » Platformer » 2D,True,success,3,0,0,18.599655151367188,01.02,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00571/PCSB00571_T2/61ed1e35eeb3f40a/EP4488-PCSB00571_00-CDGROGUELEGACY01-A0102-V0100-00274faa488d2c420dd12fa4e4e0948793bdf754-SP-PE.pkg,4BD44F70FCABC0B2154B3A8DAA04F3D5E6B62ED1,5.957733154296875,EP4488-PCSB00571_00-CDGROGUELEGACY01-A0102-V0100-00274faa488d2c420dd12fa4e4e0948793bdf754-SP-PE.pkg,XML Direct Link
PCSB00571,Rogue Legacy,EU,Action » Platformer » 2D,True,success,3,0,0,18.599655151367188,01.03,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00571/PCSB00571_T2/61ed1e35eeb3f40a/EP4488-PCSB00571_00-CDGROGUELEGACY01-A0103-V0100-6634a7354fee27f021fdf76fbec2be909923f280-SP-PE.pkg,194F1924DFD531640958034652CA6CE08EECF948,4.8985137939453125,EP4488-PCSB00571_00-CDGROGUELEGACY01-A0103-V0100-6634a7354fee27f021fdf76fbec2be909923f280-SP-PE.pkg,XML Direct Link
PCSE00423,One Piece: Unlimited World Red,US,Action » General,False,no_updates,0,0,0,0.0,,,,,,
PCSE00406,Metrico,US,Miscellaneous » Puzzle,True,success,1,0,0,608.1882171630859,01.01,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE00406/PCSE00406_T0/b132c49993e407bb/UP2116-PCSE00406_00-METRICO8VITA8US8-A0101-V0100-98bf0176200b4080953fc0ba2fa8240b0ad73939-PE.pkg,558267519BDB3052E300DF3881C676DADA5AD0BC,608.1882171630859,UP2116-PCSE00406_00-METRICO8VITA8US8-A0101-V0100-98bf0176200b4080953fc0ba2fa8240b0ad73939-PE.pkg,XML Direct Link
PCSC00060,Ore no Shikabane o Koete Yuke 2,JP,Role-Playing » General,True,success,1,0,0,11.570938110351562,01.08,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00060/PCSC00060_T18/65cf6e60a3fae728/JP9000-PCSC00060_00-ORESHIKA2PRODALL-A0108-V0100-80d9e06890adad26405ab0a47c0c65bd140e49c7-PE.pkg,182069F9DFC48202E704C6ECD3BCD8EF84F2043D,11.570938110351562,JP9000-PCSC00060_00-ORESHIKA2PRODALL-A0108-V0100-80d9e06890adad26405ab0a47c0c65bd140e49c7-PE.pkg,XML Direct Link
PCSE00409,MotoGP 13,US,Driving » Racing,False,no_updates,0,0,0,0.0,,,,,,
PCSG00401,Sorayume,JP,Adventure » General,False,no_updates,0,0,0,0.0,,,,,,
PCSE00323,Table Top Racing,US,Driving » Racing,True,success,1,0,0,32.10821533203125,01.02,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE00323/PCSE00323_T7/35cdada439cf92cd/UP2070-PCSE00323_00-TABLETOPRACING01-A0102-V0101-6a5aba1a2295982963cf57795e84cd3aa4b7f102-PE.pkg,C566E07A476DFDBBD42F93F27D62E5D373A88CA6,32.10821533203125,UP2070-PCSE00323_00-TABLETOPRACING01-A0102-V0101-6a5aba1a2295982963cf57795e84cd3aa4b7f102-PE.pkg,XML Direct Link
PCSG00296,Soukai Buccaneers!,JP,Adventure » General,True,success,1,0,0,5.026580810546875,01.02,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00296/PCSG00296_T2/6f68f97853f19b76/JP0125-PCSG00296_00-SOUKAIBUCCANEERS-A0102-V0101-12b1ea3db27cf267f3ffa11d8eb42884f647ce61-PE.pkg,8A1AEFEDEE802CEA760DCD12A1535D872036D9A2,5.026580810546875,JP0125-PCSG00296_00-SOUKAIBUCCANEERS-A0102-V0101-12b1ea3db27cf267f3ffa11d8eb42884f647ce61-PE.pkg,XML Direct Link
PCSE00387,The Swapper,US,Action » Platformer » 2D,True,success,1,0,0,16.327239990234375,01.01,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE00387/PCSE00387_T1/5c0d3f79f9d7b2cf/UP4395-PCSE00387_00-THESWAPPER000000-A0101-V0101-42e8230387e12a769b63274cd4abb5e464983d74-PE.pkg,1DF4C89F950ED710C9288EF2F92CB42997BDB3F7,16.327239990234375,UP4395-PCSE00387_00-THESWAPPER000000-A0101-V0101-42e8230387e12a769b63274cd4abb5e464983d74-PE.pkg,XML Direct Link
PCSG00298,Corpse Party: Blood Drive,JP,Adventure » General,True,success,1,0,0,1156.7301635742188,01.02,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00298/PCSG00298_T1/314ed57ee77a1d6e/JP0745-PCSG00298_00-CPVOL4BLOODDRIVE-A0102-V0100-1e5c4ea6a61b69244f484bbb1125d89d76794537-PE.pkg,554BA271E38607DD2B0A17BFBAA47887B4EAA2CB,1156.7301635742188,JP0745-PCSG00298_00-CPVOL4BLOODDRIVE-A0102-V0100-1e5c4ea6a61b69244f484bbb1125d89d76794537-PE.pkg,XML Direct Link
PCSB00616,Metrico,EU,Miscellaneous » Puzzle,True,success,1,0,0,608.1898956298828,01.01,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00616/PCSB00616_T0/0f4c23608ef84471/EP2116-PCSB00616_00-METRICO8VITA8EU8-A0101-V0100-74afb731e429060ce32f0c5986ad4d7a2faecee6-PE.pkg,4941F344E331C3215359AB721CA94A6937A7F5DE,608.1898956298828,EP2116-PCSB00616_00-METRICO8VITA8EU8-A0101-V0100-74afb731e429060ce32f0c5986ad4d7a2faecee6-PE.pkg,XML Direct Link
PCSG00387,Tokyo Shinseiroku: Operation Abyss,JP,Role-Playing » General,False,no_updates,0,0,0,0.0,,,,,,
PCSB00416,Table Top Racing,EU,Driving » Racing,True,success,1,0,0,32.1082763671875,01.02,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00416/PCSB00416_T9/769f4904f5b81f37/EP4337-PCSB00416_00-TABLETOPRACING01-A0102-V0100-39d54f36ac1572dfee659296f0f988cb24d2af2a-PE.pkg,0A99A1AF643D009BA008409054C64CC4769F3C84,32.1082763671875,EP4337-PCSB00416_00-TABLETOPRACING01-A0102-V0100-39d54f36ac1572dfee659296f0f988cb24d2af2a-PE.pkg,XML Direct Link
PCSG00382,RE:VICE[D],JP,Adventure » General,False,no_updates,0,0,0,0.0,,,,,,
PCSB00489,The Swapper,EU,Action » Platformer » 2D,False,no_updates,0,0,0,0.0,,,,,,
PCSG00396,Soushuu Senshinkan Gakuen: Hachimyoujin - Ten no Koku,JP,Adventure » General,True,success,1,0,0,3.0194244384765625,01.01,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00396/PCSG00396_T1/70f0fdc0a77ac0da/JP0061-PCSG00396_00-SOUSYUSENSHINKAN-A0101-V0101-3d32cbd7af90029cf6d2c4c65bd625d270c9adf4-PE.pkg,19CB151D48AEF0768FF93A3CCDFA7A203E00E560,3.0194244384765625,JP0061-PCSG00396_00-SOUSYUSENSHINKAN-A0101-V0101-3d32cbd7af90029cf6d2c4c65bd625d270c9adf4-PE.pkg,XML Direct Link
PCSG00427,Othello,JP,Miscellaneous » Board Games,False,no_updates,0,0,0,0.0,,,,,,
PCSG00376,WRC 4: FIA World Rally Championship,JP,Driving » Racing,False,no_updates,0,0,0,0.0,,,,,,
PCSE00439,Gravity Crash Ultra,US,Action » Shooter,True,success,1,0,0,1.188446044921875,01.01,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE00439/PCSE00439_T0/7ce7718094ba7fb3/UP4470-PCSE00439_00-JAWGCULTRASCEA01-A0101-V0100-10ab8dc2aecc73c2e0dc3226ed8dcf1efe9a66e0-PE.pkg,81C3E97D6FA9B1D3B358AAB6E10628433C9B665A,1.188446044921875,UP4470-PCSE00439_00-JAWGCULTRASCEA01-A0101-V0100-10ab8dc2aecc73c2e0dc3226ed8dcf1efe9a66e0-PE.pkg,XML Direct Link
PCSE00384,LEGO Ninjago: Nindroids,US,Action » General,True,success,1,0,0,200.71829223632812,01.01,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE00384/PCSE00384_T0/14908fde7f00133f/UP1018-PCSE00384_00-LEGONINJAGO00000-A0101-V0100-0dfc669daad6b8f2cb70eff0ae503f0627fffb54-PE.pkg,D5C4837FF48170F7CE944B201BBFF0D0B6760010,200.71829223632812,UP1018-PCSE00384_00-LEGONINJAGO00000-A0101-V0100-0dfc669daad6b8f2cb70eff0ae503f0627fffb54-PE.pkg,XML Direct Link
PCSA00123,Hohokum,US,Adventure » General,True,success,1,0,0,4.2615966796875,01.01,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSA00123/PCSA00123_T0/a48b320614cad5c6/UP9000-PCSA00123_00-HOHOKUMGAME00001-A0101-V0100-599fe274b476bd120813462c00ae2392bf2615fb-PE.pkg,BEADC5D94D3A2A0B539047256124EB7F487E7C78,4.2615966796875,UP9000-PCSA00123_00-HOHOKUMGAME00001-A0101-V0100-599fe274b476bd120813462c00ae2392bf2615fb-PE.pkg,XML Direct Link
PCSG00408,Child of Light,JP,Role-Playing » General,True,success,1,0,0,10.096115112304688,01.01,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00408/PCSG00408_T0/43506fde02e38e5e/JP0001-PCSG00408_00-CHILDOFLIGHT0000-A0101-V0100-a0e02086c31aac53238e9339aa26a814d2082cf2-PE.pkg,FFB9CF5E49880B381C1F286A76EF86ADC259A8C1,10.096115112304688,JP0001-PCSG00408_00-CHILDOFLIGHT0000-A0101-V0100-a0e02086c31aac53238e9339aa26a814d2082cf2-PE.pkg,XML Direct Link
PCSE00459,My Singing Monsters,US,Role-Playing » General,False,no_updates,0,0,0,0.0,,,,,,
PCSG00360,Kaihou Shoujo SIN,JP,Adventure » General,False,no_updates,0,0,0,0.0,,,,,,
PCSB01201,I Am The Hero,EU,Action » Beat-'Em-Up,True,success,1,0,0,57.346771240234375,01.01,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB01201/PCSB01201_T0/c4646ae84f17c44a/EP0896-PCSB01201_00-RATAG0IAMTHEHERO-A0101-V0100-ccd4004f81f633d1a4388be5b2280fd6b4cc62d0-PE.pkg,86B07ABC003341EEE68DCCA1456F921B1223BF2B,57.346771240234375,EP0896-PCSB01201_00-RATAG0IAMTHEHERO-A0101-V0100-ccd4004f81f633d1a4388be5b2280fd6b4cc62d0-PE.pkg,XML Direct Link
PCSB00500,LEGO Ninjago: Nindroids,EU,Action » General,True,success,1,0,0,200.73330688476562,01.01,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00500/PCSB00500_T0/f28c2d3c65f26b36/EP1018-PCSB00500_00-LEGONINJAGO00000-A0101-V0100-dcdf2db046d3db847c88dffaaf5c52cb2c67cfbd-PE.pkg,B65A9AA244577D11D7FE014AADD68FB3EC46E35E,200.73330688476562,EP1018-PCSB00500_00-LEGONINJAGO00000-A0101-V0100-dcdf2db046d3db847c88dffaaf5c52cb2c67cfbd-PE.pkg,XML Direct Link
PCSB00525,Gravity Crash Ultra,EU,Action » Shooter,True,success,1,0,0,2.314544677734375,01.01,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00525/PCSB00525_T0/e0d467c6daf43556/EP4470-PCSB00525_00-JAWGCULTRASCEE01-A0101-V0100-d63b67a7a6ec00dbba0a0ed30c2a102a3d8f14d2-PE.pkg,CEFD5A1E0B47CBDFC5BCAEC6339826B92CFDBE12,2.314544677734375,EP4470-PCSB00525_00-JAWGCULTRASCEE01-A0101-V0100-d63b67a7a6ec00dbba0a0ed30c2a102a3d8f14d2-PE.pkg,XML Direct Link
PCSG00331,Lost Dimension,JP,Adventure » General,True,success,1,0,0,775.6798095703125,01.02,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00331/PCSG00331_T4/ddb236a8cda715a8/JP0536-PCSG00331_00-LOSTDIMENSION001-A0102-V0100-78130f9bb39d8827d46bc4947d3b60f56b5f1673-PE.pkg,63655B42882FD7EB81BB507318B5F146EEE087A4,775.6798095703125,JP0536-PCSG00331_00-LOSTDIMENSION001-A0102-V0100-78130f9bb39d8827d46bc4947d3b60f56b5f1673-PE.pkg,XML Direct Link
PCSF00430,Hohokum,EU,Adventure » General,True,success,1,0,0,4.29150390625,01.01,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSF00430/PCSF00430_T0/8c48e4c4251dfb38/EP9000-PCSF00430_00-HOHOKUMGAME00001-A0101-V0100-2096b0988cb83f34a1b1b8f8ce3b95cc7d8a12e5-PE.pkg,D8C1647D24A91777CA2237FD97989C3401EF976E,4.29150390625,EP9000-PCSF00430_00-HOHOKUMGAME00001-A0101-V0100-2096b0988cb83f34a1b1b8f8ce3b95cc7d8a12e5-PE.pkg,XML Direct Link
PCSG00380,Shin Hayarigami,JP,Adventure » General,False,no_updates,0,0,0,0.0,,,,,,
PCSC00077,Hohokum,JP,Adventure » General,True,success,1,0,0,4.2550201416015625,01.01,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00077/PCSC00077_T0/a9fdb37666dfdd9d/JP9000-PCSC00077_00-HOHOKUMGAME00001-A0101-V0100-f04ba08b059c764d6b03035e5f554f8cecbb85e1-PE.pkg,EC98BD8F07D66AEDFBAF2AFE8A11D0AF2131C47A,4.2550201416015625,JP9000-PCSC00077_00-HOHOKUMGAME00001-A0101-V0100-f04ba08b059c764d6b03035e5f554f8cecbb85e1-PE.pkg,XML Direct Link
PCSE00428,Akiba's Trip: Undead & Undressed,US,Action Adventure,False,no_updates,0,0,0,0.0,,,,,,
PCSA00116,CounterSpy,US,Action » General,False,no_updates,0,0,0,0.0,,,,,,
PCSE00360,Disgaea 4: A Promise Revisited,US,Strategy » Turn-Based,True,success,1,0,0,54.19354248046875,01.02,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE00360/PCSE00360_T3/f17ffcd79376bb65/UP1063-PCSE00360_00-DISGAEA4R0000000-A0102-V0101-357f3e67aca322e73f89dc2f8fc729a62d4a5917-PE.pkg,2C3BF219B35B18AAD5F539EFA2AE0633600A7B59,54.19354248046875,UP1063-PCSE00360_00-DISGAEA4R0000000-A0102-V0101-357f3e67aca322e73f89dc2f8fc729a62d4a5917-PE.pkg,XML Direct Link
PCSE00453,Crimsonland,US,Action » Shooter,False,no_updates,0,0,0,0.0,,,,,,
PCSG00350,Monster Hunter Frontier G / Monster Hunter Frontier Z,JP,Role-Playing » Console-style RPG,True,success,99,0,0,16269.648513793945,01.01,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00350/PCSG00350_T148/83c02655053c0619/JP0102-PCSG00350_00-MHFGHDDCONTENTID-A0101-V0100-3419ce19f5bd0ade95f03958e242693ccf2ab33a-PE.pkg,463B339A1963002F477B19A71F9C40E5CAB0ADBA,37.12217712402344,JP0102-PCSG00350_00-MHFGHDDCONTENTID-A0101-V0100-3419ce19f5bd0ade95f03958e242693ccf2ab33a-PE.pkg,XML Direct Link
PCSG00350,Monster Hunter Frontier G / Monster Hunter Frontier Z,JP,Role-Playing » Console-style RPG,True,success,99,0,0,16269.648513793945,01.02,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00350/PCSG00350_T148/83c02655053c0619/JP0102-PCSG00350_00-MHFGHDDCONTENTID-A0102-V0100-26f2bea7467fee747d2123d4d13317cf6de99b05-SP-PE.pkg,533727827105895B1F85777A1667BD06BC2E0777,696.5233459472656,JP0102-PCSG00350_00-MHFGHDDCONTENTID-A0102-V0100-26f2bea7467fee747d2123d4d13317cf6de99b05-SP-PE.pkg,XML Direct Link
PCSG00350,Monster Hunter Frontier G / Monster Hunter Frontier Z,JP,Role-Playing » Console-style RPG,True,success,99,0,0,16269.648513793945,01.03,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00350/PCSG00350_T148/83c02655053c0619/JP0102-PCSG00350_00-MHFGHDDCONTENTID-A0103-V0100-72d7de8c87bf255d61060f48e7f0763e064fe721-SP-PE.pkg,D718A80FCBE9C22691682C723DAA548132E7BB13,110.61415100097656,JP0102-PCSG00350_00-MHFGHDDCONTENTID-A0103-V0100-72d7de8c87bf255d61060f48e7f0763e064fe721-SP-PE.pkg,XML Direct Link
PCSG00350,Monster Hunter Frontier G / Monster Hunter Frontier Z,JP,Role-Playing » Console-style RPG,True,success,99,0,0,16269.648513793945,01.04,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00350/PCSG00350_T148/83c02655053c0619/JP0102-PCSG00350_00-MHFGHDDCONTENTID-A0104-V0100-d018b05b88b4f385691f0267687492dac0baf468-SP-PE.pkg,5978FC2B52AAC81B61CBAB14CE5E902A85FC2A31,79.03204345703125,JP0102-PCSG00350_00-MHFGHDDCONTENTID-A0104-V0100-d018b05b88b4f385691f0267687492dac0baf468-SP-PE.pkg,XML Direct Link
PCSG00350,Monster Hunter Frontier G / Monster Hunter Frontier Z,JP,Role-Playing » Console-style RPG,True,success,99,0,0,16269.648513793945,01.05,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00350/PCSG00350_T148/83c02655053c0619/JP0102-PCSG00350_00-MHFGHDDCONTENTID-A0105-V0100-3f01b0bea2e95f45f4c9268367eca9a29bfa410f-SP-PE.pkg,FD12A555D49F4C431978B7CC6E243183C8B4D679,18.02667236328125,JP0102-PCSG00350_00-MHFGHDDCONTENTID-A0105-V0100-3f01b0bea2e95f45f4c9268367eca9a29bfa410f-SP-PE.pkg,XML Direct Link
PCSG00350,Monster Hunter Frontier G / Monster Hunter Frontier Z,JP,Role-Playing » Console-style RPG,True,success,99,0,0,16269.648513793945,01.06,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00350/PCSG00350_T148/83c02655053c0619/JP0102-PCSG00350_00-MHFGHDDCONTENTID-A0106-V0100-eacd738b81a45eb0a55cc1ad0bb1828602bde62b-SP-PE.pkg,8531EDF1D8AC87D3BAFC9E915F03C130F87D115C,232.5178680419922,JP0102-PCSG00350_00-MHFGHDDCONTENTID-A0106-V0100-eacd738b81a45eb0a55cc1ad0bb1828602bde62b-SP-PE.pkg,XML Direct Link
PCSG00350,Monster Hunter Frontier G / Monster Hunter Frontier Z,JP,Role-Playing » Console-style RPG,True,success,99,0,0,16269.648513793945,01.07,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00350/PCSG00350_T148/83c02655053c0619/JP0102-PCSG00350_00-MHFGHDDCONTENTID-A0107-V0100-5f4dd9c0df2b5ae19208c07e58a0cdfd480d7ed3-SP-PE.pkg,C6A0BE7E39BC9F95A6733AC7A7F7618FA026CCC6,16.322799682617188,JP0102-PCSG00350_00-MHFGHDDCONTENTID-A0107-V0100-5f4dd9c0df2b5ae19208c07e58a0cdfd480d7ed3-SP-PE.pkg,XML Direct Link
